ID,CDS,DOLLARS,DATE
292,1,17.96,6/25/97
292,2,19.96,7/8/97
292,1,13.99,1/7/98
293,7,98.75,1/2/97
293,5,75.03,3/20/98
294,1,14.37,1/19/97
294,1,12.99,11/21/97
295,1,13.77,1/2/97
295,14,195.53,7/30/97
295,5,67.95,9/10/97
295,8,109.33,3/27/98
296,3,25.53,1/2/97
297,1,14.96,1/2/97
298,5,68.04,1/2/97
299,1,8.77,1/2/97
299,1,13.99,11/6/97
300,1,13.97,3/25/97
300,1,13.97,8/18/97
300,2,25.98,9/23/97
300,2,24.98,10/21/97
300,1,13.99,11/18/97
300,3,39.47,12/3/97
300,3,39.97,12/12/97
300,1,13.99,12/18/97
300,2,27.48,1/8/98
300,3,25.47,1/24/98
300,3,40.47,2/13/98
300,1,8.39,2/22/98
300,2,25.98,2/26/98
300,2,29.48,3/6/98
300,2,15.98,3/8/98
300,3,39.47,3/24/98
300,1,13.49,3/24/98
300,1,15.99,4/27/98
300,3,34.47,5/20/98
300,2,24.98,6/11/98
300,3,35.97,6/19/98
300,1,14.49,6/26/98
301,5,73.42,1/2/97
301,1,9.99,4/21/97
301,3,41.5,7/31/97
301,3,48.47,11/11/97
302,2,27.13,1/2/97
303,1,10.77,1/2/97
304,2,25.74,1/2/97
304,1,14.96,5/15/97
304,1,15.19,5/19/97
304,2,32.92,5/23/97
304,2,24.53,5/27/97
305,5,70.83,1/2/97
305,6,81.44,11/5/97
306,1,30.99,1/2/97
307,2,28.45,2/27/97
308,1,12.77,1/2/97
309,3,52.5,3/16/97
310,3,39.32,1/7/97
311,5,69.25,1/2/97
312,2,87.74,1/2/97
312,1,14.99,12/21/97
313,7,101.22,1/2/97
313,6,70,1/10/97
313,3,43.3,1/23/97
313,7,99.95,2/1/97
313,5,70.03,3/14/97
313,30,457.49,4/28/97
313,8,111.15,5/19/97
313,18,253.97,7/8/97
313,13,190.39,7/22/97
313,15,206.15,8/3/97
313,13,171.35,9/1/97
313,9,114.91,10/10/97
313,9,125.91,11/6/97
313,8,97.92,11/18/97
313,5,68.45,11/26/97
313,5,69.34,3/28/98
313,3,40.97,3/30/98
313,4,52.35,4/15/98
313,4,52.46,4/30/98
313,2,34.98,5/24/98
314,1,3.99,1/2/97
314,10,166.89,1/13/97
314,4,60.25,1/13/97
315,1,34.97,2/11/97
315,3,39.92,3/12/97
315,1,13.97,3/15/97
316,3,35.9,1/2/97
316,1,10.77,1/17/97
316,1,14.79,4/6/97
316,1,10.77,7/31/97
317,1,46.77,1/2/97
317,3,42.47,11/1/97
317,1,14.49,12/6/97
317,6,90.94,1/23/98
317,2,36.48,2/6/98
318,2,26.74,1/2/97
318,1,11.77,1/29/97
318,2,25.98,1/12/98
319,2,26.73,1/2/97
319,1,14.96,1/7/97
320,1,9.99,1/2/97
321,6,103.05,1/2/97
322,1,25.77,1/2/97
322,2,26.56,7/5/97
323,2,24.98,1/2/97
323,1,11.77,3/14/97
323,4,75.32,7/10/97
323,3,29.97,9/24/97
323,2,27.48,11/24/97
323,3,43.97,2/20/98
323,4,50.85,3/3/98
323,6,128.42,4/29/98
323,1,19.99,6/22/98
324,2,21.54,1/2/97
324,3,37.47,9/27/97
325,6,72.82,1/2/97
326,1,14.37,1/2/97
327,3,40.7,1/2/97
328,3,66.75,1/2/97
328,1,22.99,2/27/97
328,3,56.7,4/8/97
328,1,15.36,4/11/97
328,2,28.93,6/15/97
328,3,37.53,8/2/97
328,2,30.77,8/10/97
328,2,27.48,9/25/97
328,2,25.48,10/7/97
328,2,23.48,11/23/97
328,1,34.49,1/24/98
328,3,41.47,3/6/98
328,3,34.47,3/29/98
328,2,25.98,4/1/98
328,1,15.49,5/10/98
328,2,14.98,5/16/98
328,2,31.48,5/17/98
328,2,27.48,5/21/98
328,1,11.99,5/27/98
328,1,11.89,6/5/98
328,2,30.48,6/14/98
328,1,31.99,6/21/98
328,2,16.98,6/23/98
328,2,27.98,6/30/98
329,1,14.79,1/2/97
329,1,11.77,1/8/97
329,2,29.16,1/21/97
329,2,26.37,2/9/98
329,1,11.88,2/27/98
330,1,14.96,1/2/97
331,1,16.36,1/2/97
332,1,15.36,1/2/97
333,1,15.9,1/2/97
334,3,40.11,1/2/97
335,1,11.77,1/2/97
335,1,14.96,1/6/97
336,1,11.77,1/2/97
337,2,23.54,1/21/97
337,1,14.49,4/30/98
338,2,25.74,1/2/97
339,6,76.02,1/2/97
339,6,95.82,2/4/97
339,8,114.58,5/22/97
339,3,40.97,9/25/97
339,5,84.45,11/21/97
340,5,46.3,1/2/97
341,2,26.14,1/2/97
341,4,80.46,7/27/97
342,1,17.9,1/2/97
343,5,87.65,1/2/97
343,1,30.77,1/18/97
343,2,23.54,4/19/97
343,3,35.47,11/2/97
344,3,40.7,1/2/97
344,5,65.04,1/3/97
344,4,55.07,1/23/97
344,3,41.3,2/6/97
344,1,15.96,2/11/97
344,4,53.46,4/10/97
344,3,41.69,5/12/97
344,2,27.74,6/27/97
344,1,12.77,7/21/97
344,1,13.97,8/12/97
344,2,24.98,11/5/97
344,3,38.97,12/24/97
344,3,35.95,2/5/98
344,2,29.07,2/12/98
344,2,18.98,2/23/98
344,1,32.49,3/5/98
344,2,31.98,5/25/98
345,1,11.77,1/2/97
345,2,78.48,10/31/97
346,2,26.76,1/2/97
347,1,15.36,1/2/97
348,1,29.99,1/2/97
348,2,67.53,7/26/97
349,3,44.88,1/2/97
350,1,46.37,1/2/97
351,1,8.77,1/2/97
352,1,4.99,1/2/97
352,1,11.77,2/5/97
353,2,28.76,1/2/97
353,2,40.47,2/12/97
354,1,14.99,1/2/97
355,3,43.51,1/2/97
355,3,39.3,1/7/97
356,2,28.74,1/2/97
357,3,37.91,1/2/97
357,2,53.54,2/5/97
358,2,36.48,1/2/97
358,1,11.49,10/23/97
358,1,12.49,4/21/98
358,3,42.97,5/4/98
358,1,15.49,5/6/98
359,5,76.45,1/2/97
360,1,14.96,1/2/97
360,1,14.96,1/8/97
360,2,25.98,11/26/97
360,1,11.49,2/12/98
360,1,11.49,5/1/98
360,2,23.87,5/25/98
361,1,13.97,1/2/97
361,2,23.76,2/22/98
362,1,10,1/2/97
362,1,13,1/2/97
362,1,15,1/2/97
362,1,20,1/2/97
363,1,16.99,1/2/97
363,1,19.97,1/3/97
364,1,29.97,1/6/97
365,2,29.58,1/2/97
365,1,10.78,5/2/97
365,2,27.13,5/10/97
365,1,17.36,5/15/97
365,2,30.32,5/15/97
365,3,46.34,6/28/97
365,2,25.98,9/27/97
365,2,31.98,11/29/97
365,1,12.99,12/17/97
365,1,12.99,2/15/98
365,2,26.37,3/12/98
365,2,25.98,3/22/98
366,1,15.36,1/2/97
367,1,44.77,1/2/97
368,4,60.64,1/2/97
368,6,74.94,10/6/97
369,1,7.98,1/2/97
370,5,65.25,1/2/97
370,4,61.44,3/24/97
370,2,26.73,8/30/97
370,3,40.47,12/22/97
371,1,14.99,1/2/97
371,2,20.48,12/12/97
372,1,14.96,1/18/97
372,1,21.77,4/22/97
373,2,28.74,1/2/97
373,4,53.4,2/7/97
373,2,29.33,2/26/97
373,4,51.47,3/19/97
373,2,28.34,4/28/97
373,1,14.96,5/17/97
373,1,11.77,5/22/97
373,2,28.68,7/26/97
373,1,15.49,1/5/98
374,1,13.97,1/2/97
374,4,48.47,2/2/97
374,1,14.99,1/11/98
374,1,29.99,3/21/98
374,2,25.98,3/21/98
374,1,12.49,3/21/98
374,7,101.93,6/14/98
375,2,64.89,1/2/97
375,1,14.99,7/27/97
375,1,15.76,8/8/97
375,1,11.77,8/10/97
376,3,45.88,1/3/97
376,1,19.77,7/2/97
376,2,25.16,6/12/98
377,3,38.5,1/2/97
378,1,14.9,1/2/97
378,1,14.9,2/3/97
379,1,18.76,1/2/97
379,2,29.33,1/20/97
379,1,31.99,1/24/97
379,1,9.77,2/2/97
380,4,47.08,1/4/97
381,1,20.99,1/2/97
381,1,12.77,5/19/97
381,1,16.65,7/9/97
382,1,12.49,1/2/97
383,2,30.72,1/2/97
384,1,11.97,1/2/97
385,1,6.79,1/2/97
385,1,14.99,6/22/97
386,1,18.99,1/2/97
387,1,13.97,1/2/97
387,2,29.16,3/30/97
387,2,29.92,4/11/97
387,1,14.96,5/1/97
387,1,18.1,7/27/97
387,5,84.06,8/10/97
387,9,144.91,9/14/97
387,11,163.89,11/23/97
387,2,20.98,11/26/97
387,4,66.14,2/12/98
387,3,50.65,2/20/98
387,9,159.41,5/29/98
387,2,44.98,6/5/98
388,1,10.77,1/2/97
389,2,104.98,1/2/97
389,3,42.53,6/23/97
389,4,59.48,8/21/97
389,4,50.96,9/12/97
389,7,96.79,1/24/98
389,6,81.33,1/24/98
389,1,14.49,3/21/98
389,1,29.49,3/21/98
389,3,36.36,6/6/98
389,4,55.35,6/6/98
390,1,15.36,1/4/97
391,2,32,1/3/97
392,3,58.91,1/2/97
393,2,29.16,1/2/97
394,1,26.99,1/2/97
394,2,29.76,1/18/97
395,1,26.99,1/2/97
396,3,41.1,1/2/97
396,2,80.54,6/2/97
396,2,19.73,7/8/97
396,3,35.97,10/24/97
396,4,32.92,3/19/98
396,2,21.37,4/29/98
396,1,28.99,6/1/98
397,2,42.14,1/2/97
397,3,62.49,5/1/97
398,9,92.34,1/2/97
398,1,6.77,3/13/97
398,7,109.55,3/24/97
398,5,68.23,4/3/97
398,2,29.92,4/24/97
398,2,15.54,5/6/97
398,1,13.97,6/19/97
398,6,91.16,7/31/97
398,2,26.73,8/4/97
398,1,15.96,8/14/97
398,1,14.37,8/20/97
398,1,14.37,8/22/97
398,2,25.98,9/15/97
398,1,11.49,9/29/97
398,4,55.46,10/8/97
398,2,30.48,10/10/97
398,2,25.98,10/15/97
398,14,163.86,10/23/97
398,1,12.99,10/29/97
398,2,29.48,12/1/97
398,2,30.98,12/9/97
398,1,13.99,12/15/97
398,2,27.98,12/16/97
398,1,12.99,12/22/97
398,2,27.48,1/14/98
398,3,46.47,1/16/98
398,3,41.16,1/26/98
398,4,51.96,2/2/98
398,4,55.85,2/4/98
398,4,58.96,2/5/98
398,1,16.49,2/6/98
398,1,14.99,2/9/98
398,2,27.98,2/19/98
398,1,14.49,2/24/98
398,1,11.18,3/2/98
398,2,26.3,3/3/98
398,1,9.49,3/10/98
398,3,47.86,3/27/98
398,3,36.34,4/22/98
398,4,47.46,4/23/98
398,1,12.99,5/18/98
398,1,12.99,5/18/98
398,3,39.84,6/15/98
398,2,28.48,6/30/98
399,2,34.36,1/3/97
399,2,27.96,2/5/97
400,1,14.37,1/2/97
400,1,14.37,1/9/97
400,1,14.79,3/26/97
400,1,12.97,5/30/97
400,3,48.71,7/25/97
400,1,12.99,12/26/97
400,1,6.49,12/26/97
400,1,14.49,2/7/98
400,1,12.58,3/15/98
401,2,41.74,1/2/97
402,1,10.77,1/2/97
402,1,13.97,1/4/97
403,1,11.77,1/2/97
404,1,10.97,1/2/97
404,1,19.99,1/7/97
404,2,30.95,2/23/97
404,1,11.77,4/9/97
404,2,30.15,7/3/97
404,1,14.37,7/18/97
404,2,20.98,4/20/98
405,1,14.99,1/2/97
406,3,29.32,1/2/97
406,3,51.72,6/25/97
406,1,32.49,2/17/98
406,3,39.2,3/27/98
406,2,66.48,5/6/98
407,2,21.74,1/6/97
408,1,25.99,1/2/97
409,1,14.37,1/2/97
410,2,29.98,1/2/97
410,1,12.99,11/17/97
411,3,41.1,1/2/97
411,1,51.97,1/6/97
411,4,73.06,1/22/97
411,15,245.11,2/5/97
411,5,67.83,2/12/97
411,5,62.04,2/17/97
411,4,49.48,2/27/97
411,4,74.67,3/13/97
411,2,318.74,3/19/97
411,4,56.87,4/16/97
411,4,58.85,4/28/97
411,3,42.71,5/25/97
411,4,61.28,6/25/97
411,5,58.85,7/17/97
411,5,69.95,9/16/97
411,6,77.94,10/8/97
411,4,95.96,10/13/97
411,5,55.95,10/24/97
411,2,101.98,11/2/97
411,4,104.96,1/2/98
412,3,35.31,1/10/97
412,1,10.49,1/17/98
413,2,25.94,1/2/97
414,3,43.95,2/12/97
415,1,31.99,1/2/97
416,2,47.98,1/2/97
417,7,114.58,1/2/97
417,3,55.71,1/13/97
417,1,14.96,1/14/97
417,2,29.73,9/4/97
418,2,24.98,1/2/97
419,4,108.72,1/2/97
420,1,16.36,1/2/97
421,2,28.47,1/2/97
421,2,24.74,1/19/97
421,1,15.36,2/27/97
421,1,13.97,3/10/97
421,10,124.29,7/1/97
422,3,35.31,1/2/97
422,3,38.72,1/3/97
422,1,13.97,2/5/97
422,1,13.97,2/7/97
422,8,113.35,5/14/97
423,1,24.99,1/2/97
424,1,13.97,1/2/97
424,2,63.94,1/17/97
424,2,26.56,6/8/97
424,1,31.03,6/24/97
424,1,12.99,10/20/97
424,3,91.47,12/7/97
424,1,39.49,1/1/98
424,1,14.49,6/10/98
425,1,14.99,1/2/97
426,1,10.99,1/2/97
427,1,11.97,1/2/97
428,1,14.99,1/2/97
429,1,11.77,1/2/97
429,2,31.14,7/11/97
429,1,59.49,6/14/98
430,1,11.77,1/12/97
430,7,102.33,7/1/97
430,3,38.47,4/30/98
430,2,30.98,5/13/98
431,1,17.76,1/2/97
431,5,55.05,1/18/97
431,6,72.62,3/28/97
431,5,57.25,5/20/97
431,3,43.47,12/13/97
431,4,57.46,6/16/98
432,5,64.44,1/2/97
433,1,31.97,1/8/97
433,4,59.63,6/16/97
433,1,32.45,6/22/97
433,3,37.47,10/13/97
433,2,27.48,11/12/97
433,1,10.49,12/20/97
433,3,85.45,6/15/98
434,3,33.31,1/2/97
435,3,40.7,1/2/97
436,2,30.73,1/2/97
436,2,30.73,1/26/97
436,3,54.9,2/5/97
436,2,27.94,3/30/97
436,1,13.97,5/29/97
437,2,28.13,1/2/97
438,2,24.96,1/2/97
439,3,41.11,1/2/97
440,1,14.96,1/2/97
441,5,62.45,1/6/97
441,1,12.49,2/13/97
441,1,6.79,5/5/97
441,1,6.79,5/26/97
441,3,37.31,8/13/97
441,2,23.98,9/16/97
441,2,15.48,11/17/97
441,1,14.49,11/20/97
441,1,14.99,12/10/97
441,2,24.48,6/3/98
442,1,14.79,1/2/97
443,1,14.99,1/2/97
443,1,24.99,1/17/97
444,1,13.97,1/2/97
445,2,24.74,1/2/97
445,2,28.33,5/4/97
445,2,25.54,5/11/97
445,2,27.14,7/1/97
445,1,14.37,7/10/97
445,2,27.13,8/23/97
445,2,19.48,1/22/98
445,3,33.97,3/22/98
446,1,19.99,1/2/97
446,1,19.77,4/19/97
446,2,31.52,7/15/97
446,1,13.97,7/31/97
446,1,11.49,1/17/98
446,1,15.49,6/29/98
447,2,19.94,1/2/97
448,3,36.71,1/2/97
449,4,49.68,1/3/97
449,3,35.31,1/18/97
450,2,20.76,1/2/97
450,3,38.9,6/9/97
451,1,24.99,1/18/97
452,1,12.97,1/2/97
452,1,11.77,3/6/97
453,5,57.45,1/8/97
453,9,123.71,5/20/97
454,1,29.9,1/2/97
454,1,12.49,2/19/97
454,2,37.4,6/3/97
454,1,12.49,11/10/97
455,1,0,1/2/97
456,5,58.25,3/21/97
456,8,108.53,4/15/97
456,5,69.23,5/18/97
456,4,54.67,6/11/97
456,6,68.44,9/14/97
456,8,103.92,11/20/97
456,1,15.49,11/20/97
457,13,185.77,1/2/97
457,14,192,1/6/97
457,10,131.49,1/10/97
458,1,5.78,1/19/97
458,1,14.37,7/26/97
458,1,12.49,10/18/97
458,2,8.48,11/18/97
458,1,12.49,3/11/98
458,1,38.49,5/12/98
459,1,23.99,1/3/97
460,2,29.98,1/2/97
460,2,34.98,1/22/97
461,4,55.07,3/13/97
461,9,109.41,10/28/97
462,1,17.3,1/2/97
463,4,53.29,1/2/97
463,1,15.76,1/11/97
464,5,62.45,1/2/97
464,1,43.72,6/18/97
464,3,14.47,11/6/97
464,4,30.96,3/28/98
464,2,21.57,6/13/98
465,2,42.98,1/2/97
465,2,42.98,4/7/97
466,2,44.98,1/2/97
466,2,28.93,2/27/97
467,1,11.77,1/2/97
467,1,15.96,1/15/97
468,2,26.73,3/23/97
468,2,26.14,7/21/97
468,2,25.98,9/14/97
469,1,11.97,1/2/97
470,1,15.76,1/2/97
471,7,123.43,1/2/97
471,2,44.36,2/15/97
472,3,50.97,1/2/97
472,5,74.71,1/18/97
472,2,32.35,2/1/97
473,3,34.97,1/2/97
474,5,51.85,1/2/97
474,2,26.74,4/29/97
474,3,43.47,2/15/98
475,2,43.13,1/2/97
476,1,13.97,1/2/97
477,1,21.99,1/2/97
478,1,14.37,1/2/97
479,1,17.9,1/2/97
480,1,13.99,1/2/97
481,1,13.97,1/2/97
482,2,15.76,1/3/97
483,1,24.99,1/17/97
484,2,29.33,1/10/97
484,2,23.06,2/27/98
484,4,40.23,3/20/98
484,1,11.88,5/2/98
484,1,12.99,5/31/98
485,4,46,1/2/97
485,4,53.5,1/7/97
485,4,58.87,1/11/97
485,7,100.34,2/23/97
485,7,107.59,3/8/97
485,1,18.76,3/13/97
485,5,100.24,3/20/97
485,4,38.87,5/6/97
485,2,28.13,5/13/97
485,4,49.67,6/17/97
485,6,94.46,7/14/97
485,3,91.47,10/20/97
485,12,203.88,2/1/98
485,3,80.06,3/6/98
485,6,82.94,4/29/98
486,1,20,1/2/97
487,1,11.77,1/3/97
488,1,17.3,1/2/97
488,1,15.49,1/21/98
489,3,47,1/2/97
489,1,13.97,1/17/97
490,1,11.77,1/2/97
490,1,15.99,11/11/97
491,1,15.76,1/2/97
492,1,12.97,1/2/97
492,1,8.77,4/22/97
492,2,24.98,5/30/97
492,2,24.5,7/7/97
492,2,35.21,7/14/97
492,1,14.96,8/3/97
492,1,11.77,8/4/97
492,2,24.98,8/21/97
492,3,21.47,9/16/97
492,2,23.76,6/8/98
493,2,28.34,1/2/97
494,1,13.77,1/2/97
495,2,28.96,1/2/97
495,3,43.11,1/5/97
496,2,26.13,1/2/97
496,1,12.99,10/22/97
497,1,11.77,1/2/97
498,5,79.43,1/2/97
498,3,40.7,1/25/97
499,5,61.05,1/2/97
499,5,63.65,1/18/97
499,9,123.93,2/16/97
499,15,159.35,9/19/97
499,2,24.98,9/19/97
499,7,84.93,9/21/97
499,2,23.48,9/21/97
499,3,40.47,9/24/97
499,1,22.49,10/1/97
499,1,11.49,10/1/97
499,1,11.49,10/1/97
499,1,15.49,10/1/97
499,1,15.49,10/1/97
499,1,13.99,10/1/97
499,1,13.99,10/1/97
499,1,12.99,10/1/97
499,1,20.99,10/1/97
499,1,26.99,10/1/97
499,1,14.49,10/1/97
499,1,9.49,10/2/97
499,1,11.49,10/2/97
499,1,11.49,10/2/97
499,1,19.99,10/2/97
499,1,13.99,10/3/97
499,1,2.99,10/3/97
499,1,11.49,10/3/97
499,1,15.49,10/3/97
499,1,10.49,10/3/97
499,1,55.49,10/3/97
499,1,14.99,10/5/97
499,1,12.99,10/5/97
499,2,25.98,10/7/97
499,1,11.99,10/7/97
499,1,11.99,10/14/97
499,1,12.99,10/14/97
499,1,14.49,10/14/97
499,1,13.99,10/14/97
499,1,18.99,10/14/97
499,1,13.99,10/14/97
499,1,11.49,10/15/97
499,1,11.49,10/15/97
499,1,5.49,10/15/97
499,1,11.49,10/15/97
499,1,9.49,10/15/97
499,1,20.99,10/15/97
499,1,20.99,10/15/97
499,1,20.99,10/15/97
499,1,22.49,10/15/97
499,1,12.99,10/19/97
499,1,12.99,10/19/97
499,1,12.99,10/28/97
499,1,12.99,10/28/97
499,1,19.99,10/28/97
499,1,9.49,10/29/97
499,1,9.49,10/29/97
499,1,6.49,10/29/97
499,1,9.49,10/29/97
499,1,9.49,10/29/97
499,1,9.49,10/29/97
499,1,9.49,10/29/97
499,1,9.49,10/29/97
499,1,20.99,10/29/97
499,1,11.49,10/29/97
499,1,11.49,10/29/97
499,1,13.49,10/29/97
499,1,19.99,10/29/97
499,1,9.99,10/29/97
499,1,9.99,10/29/97
499,1,19.99,10/29/97
499,13,129.87,11/1/97
499,8,92.92,11/6/97
499,11,172.89,11/10/97
499,3,95.97,11/10/97
499,5,89.95,11/13/97
499,1,11.49,11/14/97
499,1,9.49,11/14/97
499,1,9.49,11/14/97
499,1,9.49,11/14/97
499,1,13.99,11/14/97
499,1,12.99,11/16/97
499,1,14.49,11/17/97
499,1,14.49,11/17/97
499,1,14.49,11/17/97
499,1,18.99,11/21/97
499,1,22.49,11/21/97
499,1,14.49,11/23/97
499,1,14.49,11/26/97
499,1,11.49,11/26/97
499,1,11.49,11/26/97
499,1,12.99,11/27/97
499,15,192.35,11/28/97
499,11,154.39,12/10/97
499,10,121.9,12/10/97
499,3,34.47,12/24/97
499,12,175.88,1/18/98
499,3,38.06,2/5/98
499,15,206.41,3/8/98
499,7,81.52,3/15/98
499,1,45.99,3/15/98
499,8,104.42,3/29/98
499,3,35.25,4/25/98
499,6,83.72,4/28/98
499,3,41.47,5/1/98
499,1,28.99,5/1/98
499,10,136.89,5/9/98
499,9,112.95,5/10/98
499,21,248.79,6/1/98
499,1,9.49,6/3/98
499,11,143.07,6/14/98
499,12,110.38,6/21/98
500,2,21.74,1/2/97
501,2,30.39,1/2/97
502,1,15.36,1/2/97
502,1,16.99,10/9/97
503,1,15.36,1/2/97
504,1,27.99,1/2/97
504,2,30.32,3/24/97
504,8,138.42,12/9/97
505,1,14.96,1/2/97
505,2,28.93,7/27/97
505,1,12.99,12/26/97
506,1,25.78,3/8/97
507,1,13.97,1/2/97
508,1,15.76,1/2/97
508,1,10.77,6/12/97
509,1,15.7,1/2/97
510,1,11.99,1/2/97
511,2,28.76,1/2/97
512,1,11.77,1/2/97
513,1,12.97,1/7/97
514,1,11.77,1/2/97
515,2,19.94,1/2/97
516,1,14.99,1/2/97
517,1,9.98,1/3/97
518,1,14.96,1/3/97
519,2,35.76,1/2/97
519,1,5.98,1/7/97
519,3,48.5,4/12/97
519,1,13.99,10/27/97
519,3,33.47,11/12/97
519,2,27.98,4/14/98
519,3,38.97,6/6/98
519,1,17.49,6/14/98
520,2,24.98,1/3/97
521,2,27.13,1/3/97
522,1,23.99,1/3/97
523,2,24.98,1/3/97
523,2,29.33,2/11/97
523,1,13.97,2/14/97
523,2,41.96,5/5/97
523,1,6.49,10/24/97
524,1,11.99,1/3/97
525,1,12.77,1/3/97
525,1,27.99,9/12/97
526,4,52.68,1/3/97
527,1,14.79,1/8/97
528,5,71.44,1/3/97
529,1,8.97,1/3/97
530,1,11.97,1/3/97
531,1,58.99,1/3/97
532,1,15.9,1/3/97
533,2,29.58,1/3/97
534,1,11.77,1/3/97
535,1,13.97,2/12/97
536,2,26.69,1/3/97
537,1,14.37,1/3/97
538,1,9.99,1/3/97
539,1,20.99,1/5/97
539,1,12.25,6/17/97
540,1,13.97,1/3/97
541,4,51.3,1/3/97
542,4,45.67,1/3/97
543,2,37.98,1/3/97
544,1,14.96,3/6/97
545,4,54.26,1/3/97
545,4,62.64,5/25/97
545,8,112.01,8/30/97
545,7,92.43,10/25/97
546,10,138.83,1/3/97
546,16,225.84,11/13/97
546,19,275.81,11/27/97
546,1,22.49,2/6/98
546,1,22.49,5/28/98
547,1,18.99,1/3/97
547,1,11.77,1/7/97
547,1,17.3,1/9/97
547,2,28.6,3/4/97
547,1,14.99,3/4/97
547,2,29.98,3/21/97
547,2,28.6,4/15/97
547,2,29.98,4/28/97
547,3,51.82,5/30/97
547,3,38.47,3/24/98
547,1,14.49,5/7/98
548,2,19.74,1/3/97
548,2,24.94,3/4/97
548,1,11.77,4/24/97
548,1,12.99,1/11/98
548,2,26.48,1/18/98
548,1,14.49,2/20/98
548,3,28.47,4/21/98
548,1,12.58,5/11/98
549,2,46.48,1/17/97
549,2,24.96,4/16/97
550,3,23.95,1/3/97
551,6,125.02,1/3/97
552,2,24.96,1/3/97
553,2,15.75,1/3/97
554,5,60.27,1/7/97
555,2,39.48,1/3/97
556,5,57.45,1/3/97
556,12,144.83,1/17/97
557,2,29.6,1/4/97
558,4,49.67,1/3/97
559,8,106.98,1/5/97
559,6,81.44,11/6/97
559,4,54.85,6/1/98
560,3,44.97,1/3/97
561,2,35.38,1/3/97
561,1,25.99,5/3/97
561,1,13.97,5/15/97
561,3,42.47,11/10/97
561,4,52.96,12/2/97
561,4,60.54,1/22/98
561,2,22.98,3/16/98
561,3,41.47,3/25/98
561,2,24.98,4/30/98
561,2,16.48,6/8/98
561,1,23.99,6/9/98
562,1,8.97,1/3/97
562,1,14.96,6/23/97
563,1,28.7,2/9/97
563,1,23.7,6/24/97
564,3,40.7,1/3/97
564,1,14.96,1/14/97
564,2,43.13,1/21/97
564,1,14.96,1/27/97
564,2,39.33,2/4/97
564,2,29.92,4/11/97
564,2,37.93,6/27/97
564,2,26.73,7/10/97
564,2,29.58,7/14/97
564,1,14.96,7/29/97
564,1,21.97,7/31/97
564,2,29.73,8/28/97
564,2,27.74,8/28/97
564,2,23.54,9/1/97
564,2,32.48,10/13/97
564,2,24.48,10/28/97
564,3,35.97,12/14/97
564,2,26.48,1/10/98
564,2,28.98,2/13/98
564,2,30.98,3/1/98
564,2,32.47,3/5/98
564,2,25.98,3/25/98
564,1,11.88,4/15/98
564,1,12.99,5/31/98
565,6,89.65,1/3/97
565,2,29.33,4/15/97
566,3,68.71,1/3/97
566,2,27.73,7/22/97
566,2,34.48,11/17/97
566,2,25.47,3/23/98
567,6,86.01,1/3/97
567,4,59.46,2/8/98
567,2,36.98,3/13/98
567,5,68.45,3/16/98
567,3,40.97,4/27/98
568,1,11.77,1/3/97
568,1,11.77,6/10/97
568,2,26.98,3/26/98
568,2,28.48,6/24/98
569,1,14.37,1/25/97
569,3,44.89,8/5/97
569,3,41.97,10/28/97
570,3,33.71,1/11/97
570,9,124.91,10/28/97
570,4,57.55,1/30/98
571,3,43.73,1/3/97
571,1,9.77,2/12/97
572,1,12.49,1/3/97
572,2,24.74,6/26/97
572,1,15.96,6/30/97
572,2,24.76,9/1/97
572,4,62.96,11/14/97
572,1,12.99,4/28/98
572,2,19.48,6/16/98
573,1,11.77,1/15/97
573,1,13.97,2/4/97
573,2,5.98,10/15/97
574,3,38.9,1/3/97
574,1,13.97,3/27/97
575,1,19.99,1/3/97
576,1,14.99,1/3/97
577,1,29.99,1/3/97
578,1,15.96,1/3/97
579,1,13.9,1/3/97
580,1,15.36,1/3/97
581,1,14.37,1/3/97
582,2,26.73,1/3/97
582,4,60.24,7/23/97
582,2,24.48,11/6/97
583,3,45.09,1/3/97
583,1,14.96,1/29/97
583,2,28.13,1/29/97
583,3,42.31,4/27/97
583,1,26.99,1/7/98
583,5,48.95,2/9/98
584,1,11.77,1/17/97
585,3,37.32,1/3/97
585,2,27.13,1/22/97
585,2,28.74,2/15/97
585,3,34.12,3/8/97
585,2,28.93,4/26/97
585,1,35.28,5/16/97
585,2,19.98,7/20/97
585,1,9.99,7/31/97
585,2,23.14,8/31/97
585,2,25.98,12/7/97
585,1,15.49,4/8/98
585,3,43.06,5/16/98
586,8,143.38,1/3/97
586,10,129.68,1/10/97
586,15,212.3,1/26/97
586,4,140.47,2/2/97
586,4,64.87,2/11/97
586,4,49.86,2/16/97
586,4,50.67,2/22/97
586,3,42.9,2/27/97
586,10,172.27,3/1/97
586,4,56.66,3/22/97
586,1,14.37,3/28/97
586,6,83.42,4/26/97
586,4,72.47,5/4/97
586,4,51.48,5/20/97
586,3,48.29,5/21/97
586,6,118.61,6/5/97
586,12,144.22,6/14/97
586,9,127.21,6/21/97
586,5,67.24,6/25/97
586,3,33.31,6/29/97
586,12,167.79,7/21/97
586,7,114.77,8/13/97
586,4,52.26,8/14/97
586,5,65.25,8/24/97
586,5,67.23,8/27/97
586,4,53.47,9/2/97
586,5,60.95,9/23/97
586,5,73.45,9/30/97
586,3,86.47,10/11/97
586,5,75.95,10/26/97
586,5,70.95,10/30/97
586,3,72.47,11/8/97
