Id,donate_00,donate_01,donate_02,donate_03,donate_04,donate_05,donate_06,donate_07,donate_08,donate_09,donate_10,donate_11
100514,1,1,1,0,1,1,0,1,0,0,0,0
100515,1,1,0,1,1,1,1,1,1,1,0,1
100516,1,1,0,1,0,0,0,0,0,0,0,0
100517,1,1,1,1,1,1,1,1,1,1,1,1
100518,1,0,0,1,0,0,0,1,1,0,1,1
100519,1,1,0,1,1,1,0,0,1,1,0,0
100520,1,0,1,1,0,0,0,1,0,0,0,0
100521,1,1,1,1,1,1,1,1,1,0,1,0
100522,1,1,1,1,1,1,1,1,1,0,0,1
100523,1,0,1,1,0,1,0,1,1,1,1,1
100524,1,1,1,1,0,1,1,1,1,1,1,1
100525,1,1,1,1,1,1,1,0,1,1,0,1
100526,1,0,1,0,0,1,0,0,0,0,0,0
100527,1,1,1,1,0,0,0,0,0,0,0,0
100528,1,0,0,0,0,0,0,0,1,0,1,1
100529,1,1,1,1,1,1,1,1,1,1,1,1
100530,1,1,1,0,0,0,0,0,0,0,0,0
100531,1,1,0,1,1,1,1,1,1,1,1,1
100532,1,1,1,1,1,0,1,1,0,1,0,1
100533,1,0,0,0,0,0,0,0,0,0,0,0
100534,1,1,1,1,1,1,1,0,0,0,0,0
100535,1,1,1,1,1,1,1,0,0,0,0,0
100536,1,0,0,1,0,0,0,0,0,0,0,0
100537,1,0,1,1,1,0,0,0,0,0,0,0
100538,1,1,0,1,1,1,1,1,1,1,0,0
100539,1,0,1,1,1,1,0,1,1,0,0,0
100540,1,1,0,1,1,0,1,1,1,1,1,1
100541,1,1,1,1,1,1,0,0,1,0,0,0
100542,1,0,1,1,1,1,0,0,0,0,0,0
100543,1,1,1,1,1,1,1,0,0,0,0,0
100544,1,1,1,1,0,1,0,0,0,0,0,0
100545,1,1,1,0,0,0,0,0,0,0,0,0
100546,1,1,1,1,1,1,0,0,0,0,0,0
100547,1,0,0,1,0,1,0,0,0,0,0,0
100548,1,1,0,0,0,0,0,0,0,0,0,0
100549,1,1,0,0,0,0,0,0,0,0,0,0
100550,1,1,1,1,0,1,1,1,0,1,1,0
100551,1,1,0,1,1,1,1,0,1,1,0,1
100552,1,0,1,1,1,0,1,1,0,1,0,0
100553,1,0,0,0,0,0,0,0,0,0,0,0
100554,1,1,0,0,0,0,0,0,0,0,0,0
100555,1,0,0,0,0,0,1,0,0,0,0,0
100556,1,0,0,0,0,0,0,0,0,0,0,0
100557,1,1,1,0,0,0,0,0,0,1,0,0
100558,1,1,0,1,0,0,0,0,0,0,0,0
100559,1,0,0,0,0,0,0,0,0,0,0,0
100560,1,1,0,1,1,1,1,1,1,0,1,0
100561,1,0,0,0,0,0,0,0,0,0,0,0
100562,1,1,0,0,0,0,0,0,1,0,0,0
100563,1,0,1,0,1,0,0,1,1,0,1,1
100564,1,1,1,1,1,1,1,1,0,0,0,0
100565,1,0,0,0,0,0,0,0,0,0,0,0
100566,1,1,1,1,0,1,0,1,1,1,1,0
100567,1,1,0,0,0,1,0,0,0,0,0,0
100568,1,0,1,1,1,1,0,0,0,0,0,0
100569,1,1,0,0,0,1,1,0,1,1,1,1
100570,1,1,0,0,0,0,0,0,0,0,0,0
100571,1,1,1,0,0,0,0,1,0,1,0,0
100572,1,1,1,1,0,1,0,1,1,1,1,1
100573,1,1,0,0,1,1,0,0,1,0,1,0
100574,1,1,1,0,1,1,0,0,1,0,0,0
100575,1,1,1,1,0,0,0,0,0,0,0,0
100576,1,0,0,0,0,0,0,0,0,0,0,0
100577,1,0,0,0,0,1,0,1,0,1,1,0
100578,1,1,0,0,0,1,0,0,1,0,0,0
100579,1,0,0,0,0,0,0,0,0,0,0,0
100580,1,1,1,1,0,0,0,0,0,0,0,0
100581,1,0,0,1,1,1,1,0,0,0,0,0
100582,1,1,0,1,0,1,0,1,1,1,1,1
100583,1,1,1,1,1,1,0,1,1,1,1,1
100584,1,0,0,0,1,0,0,0,1,1,1,0
100585,1,1,0,1,1,1,1,1,1,1,1,1
100586,1,0,0,0,0,0,0,0,0,0,0,0
100587,1,1,1,1,0,1,1,1,1,0,1,1
100588,1,1,1,0,0,0,0,0,0,0,0,0
100589,1,1,0,1,1,1,1,0,0,0,1,1
100590,1,1,1,1,1,1,1,0,1,0,1,0
100591,1,0,1,1,1,1,1,0,0,0,0,0
100592,1,1,0,0,0,1,0,1,1,1,0,0
100593,1,0,0,0,0,0,0,0,0,0,0,0
100594,1,0,0,0,0,0,0,0,0,0,0,0
100595,1,0,1,0,0,0,0,0,0,0,0,0
100596,1,1,1,1,1,1,1,1,1,1,1,0
100597,1,1,0,0,1,0,1,1,0,1,0,1
100598,1,0,1,1,1,1,1,1,0,0,0,0
100599,1,1,1,1,1,1,1,1,1,1,1,1
100600,1,0,0,0,0,0,0,0,0,0,0,0
100601,1,1,1,1,1,1,1,1,1,1,1,1
100602,1,0,0,0,0,0,0,0,0,0,0,0
100603,1,0,0,0,0,1,1,1,0,1,1,0
100604,1,0,0,1,1,0,0,0,1,0,0,0
100605,1,1,1,1,1,1,1,1,0,1,1,0
100606,1,1,1,1,1,1,0,0,0,0,0,0
100607,1,0,0,0,0,0,0,0,0,0,0,0
100608,1,1,1,1,1,1,1,1,1,1,1,1
100609,1,0,1,1,1,1,1,1,1,1,1,0
100610,1,0,0,0,0,0,0,0,0,0,0,0
100611,1,0,1,0,0,0,0,0,0,0,0,0
100612,1,1,1,1,1,1,1,0,0,0,0,0
100613,1,1,1,1,1,1,0,1,1,1,1,1
100614,1,1,0,1,1,1,1,1,1,1,1,0
100615,1,1,1,0,0,1,1,1,1,1,1,0
100616,1,0,0,0,0,0,0,0,0,0,0,0
100617,1,1,1,0,0,0,1,0,0,1,1,1
100618,1,0,0,0,0,0,0,0,0,0,0,0
100619,1,1,0,0,0,0,0,0,0,0,0,0
100620,1,1,1,1,1,1,1,0,1,1,1,1
100621,1,1,0,1,0,1,1,1,1,1,1,1
100622,1,0,0,0,0,1,1,0,0,0,0,0
100623,1,1,1,1,1,1,1,1,1,1,1,1
100624,1,0,0,0,0,0,0,0,0,0,0,0
100625,1,0,0,0,0,0,0,0,0,0,0,0
100626,1,1,1,1,1,1,1,1,1,1,1,1
100627,1,0,1,0,0,0,0,0,0,0,1,0
100628,1,0,0,0,1,0,1,1,0,0,0,0
100629,1,1,0,0,1,1,1,0,1,1,0,0
100630,1,1,0,1,0,1,0,0,0,0,1,0
100631,1,0,0,0,1,0,0,0,0,0,0,0
100632,1,1,0,0,0,1,0,0,0,0,0,0
100633,1,0,1,0,0,0,0,0,1,1,0,0
100634,1,1,1,1,1,1,1,0,0,0,0,0
100635,1,1,0,0,0,1,0,0,0,0,0,0
100636,1,1,1,1,1,1,1,1,1,0,1,1
100637,1,0,0,0,0,0,0,0,0,0,0,0
100638,1,1,1,0,1,1,0,0,0,0,0,0
100639,1,0,1,0,0,0,0,0,0,0,0,0
100640,1,1,1,1,0,0,0,0,0,0,0,0
100641,1,1,1,1,1,0,0,1,1,0,1,1
100642,1,0,0,0,0,0,0,0,0,0,0,0
100643,1,0,0,0,0,1,0,0,0,0,0,0
100644,1,0,0,0,0,0,0,0,0,0,0,0
100645,1,0,0,0,0,0,0,0,0,0,0,0
100646,1,0,1,0,0,0,0,0,0,0,0,0
100647,1,0,0,1,0,0,0,0,0,0,0,0
100648,1,0,0,0,0,0,0,0,0,0,0,0
100649,1,1,1,0,1,1,0,1,1,0,0,0
100650,1,0,0,0,0,0,0,0,1,1,1,0
100651,1,1,1,1,1,0,0,1,1,1,0,0
100652,1,1,1,0,0,0,0,0,0,0,0,0
100653,1,1,0,1,1,1,1,0,0,0,0,0
100654,1,0,1,0,0,0,0,0,0,1,0,1
100655,1,0,1,0,1,0,0,0,0,0,0,0
100656,1,1,1,1,0,1,1,1,0,0,0,0
100657,1,0,0,0,0,0,0,0,0,0,0,0
100658,1,0,0,0,0,0,0,0,0,0,0,0
100659,1,0,1,0,1,0,1,0,0,0,0,0
100660,1,1,1,1,1,1,1,1,1,1,0,0
100661,1,1,1,1,1,1,1,1,0,0,0,0
100662,1,1,0,0,1,1,0,0,0,0,0,0
100663,1,1,0,1,0,1,0,0,0,0,0,0
100664,1,0,0,0,0,1,0,1,1,1,0,0
100665,1,0,1,0,0,1,1,1,1,1,1,0
100666,1,1,1,1,1,1,1,0,0,0,0,0
100667,1,1,1,1,1,1,1,1,1,1,1,1
100668,1,0,0,0,0,0,0,1,1,1,1,1
100669,1,0,0,0,0,0,0,0,0,0,0,0
100670,1,1,0,0,0,0,0,0,0,0,0,0
100671,1,0,0,1,0,1,1,1,1,1,1,1
100672,1,0,1,0,1,1,1,1,1,1,1,1
100673,1,0,0,0,0,0,0,0,0,0,0,0
100674,1,1,0,0,0,0,0,0,0,0,0,0
100675,1,1,1,1,1,1,0,0,0,0,0,0
100676,1,1,1,1,1,1,1,1,0,1,1,1
100677,1,0,0,0,0,0,0,0,0,0,0,0
100678,1,1,1,1,1,1,1,1,1,1,1,1
100679,1,1,1,1,1,1,1,1,1,1,1,1
100680,1,1,0,1,0,1,1,0,1,1,1,1
100681,1,1,1,0,1,1,0,0,0,0,0,0
100682,1,0,0,0,1,0,0,1,0,0,0,0
100683,1,1,1,1,1,0,1,0,1,1,0,0
100684,1,0,0,0,0,1,1,0,0,0,0,0
100685,1,0,1,0,0,0,0,0,0,0,0,0
100686,1,1,0,0,0,0,0,0,0,0,0,0
100687,1,0,0,0,0,0,0,0,0,0,0,0
100688,1,1,1,1,1,1,0,0,0,0,0,0
100689,1,0,0,0,0,0,0,0,0,0,0,0
100690,1,0,0,0,0,0,0,0,0,0,0,0
100691,1,0,0,0,0,1,1,0,1,1,1,1
100692,1,1,1,1,1,0,0,0,0,0,0,0
100693,1,1,1,1,1,1,1,1,1,0,1,0
100694,1,1,0,1,0,0,0,0,0,0,0,0
100695,1,1,0,0,0,0,0,0,0,0,0,0
100696,1,1,1,1,1,0,0,1,1,1,1,0
100697,1,0,1,0,1,1,1,1,0,1,1,0
100698,1,1,1,0,0,1,1,1,1,1,1,1
100699,1,1,1,1,0,0,1,1,0,1,1,1
100700,1,0,1,0,0,0,0,0,0,0,0,0
100701,1,1,0,1,1,1,1,1,1,1,1,1
100702,1,0,0,0,0,0,0,0,0,0,0,0
100703,1,1,1,1,1,1,1,0,0,0,1,0
100704,1,0,0,0,1,1,1,1,0,0,0,0
100705,1,1,1,1,1,1,1,1,1,1,1,1
100706,1,1,1,1,1,1,0,0,1,1,0,1
100707,1,0,0,0,0,0,0,0,0,0,0,0
100708,1,0,1,1,1,1,1,1,1,0,1,1
100709,1,1,0,1,1,1,1,1,1,1,1,0
100710,1,1,1,0,0,0,1,0,1,1,1,0
100711,1,1,1,0,0,0,0,0,0,0,0,0
100712,1,0,0,0,0,0,0,0,0,0,0,0
100713,1,0,0,0,0,0,0,1,0,0,0,0
100714,1,0,1,1,0,0,0,0,0,0,0,0
100715,1,1,1,0,0,0,1,1,0,0,0,0
100716,1,1,0,0,0,0,0,0,0,0,0,0
100717,1,1,1,1,1,1,1,1,1,1,1,1
100718,1,1,1,1,1,1,1,1,1,1,1,0
100719,1,1,1,0,1,1,1,1,1,1,0,0
100720,1,1,1,1,0,1,0,0,0,1,0,0
100721,1,1,1,1,0,0,0,0,0,0,0,0
100722,1,0,0,0,0,0,0,0,0,0,0,0
100723,1,1,1,1,1,1,1,1,0,0,0,0
100724,1,0,0,0,0,0,0,0,0,0,0,0
100725,1,0,0,0,0,1,0,1,1,0,0,0
100726,1,1,1,1,1,0,1,1,0,0,1,1
100727,1,0,0,0,0,0,0,0,0,0,0,0
100728,1,1,1,1,1,1,1,1,0,0,1,1
100729,1,0,1,0,0,0,0,0,0,0,0,0
100730,1,1,1,0,1,0,0,0,0,1,1,1
100731,1,1,1,1,1,1,1,1,1,1,1,1
100732,1,0,0,0,0,0,0,0,0,0,0,0
100733,1,1,1,0,0,0,0,0,0,0,0,0
100734,1,1,1,1,1,1,1,1,1,1,1,1
100735,1,1,0,1,0,1,1,1,1,0,0,0
100736,1,1,1,1,1,1,1,1,1,1,1,1
100737,1,1,0,1,0,1,1,1,0,1,0,0
100738,1,0,0,0,0,1,0,0,0,1,1,1
100739,1,1,1,1,1,1,1,0,0,0,0,0
100740,1,0,0,0,0,1,1,0,1,1,1,0
100741,1,1,1,1,1,1,1,1,1,1,1,0
100742,1,0,1,0,1,1,0,1,1,0,1,0
100743,1,0,0,0,0,0,0,0,0,0,0,0
100744,1,1,1,0,0,0,0,0,0,0,0,0
100745,1,1,0,0,0,0,0,1,1,0,0,0
100746,1,1,1,1,1,0,0,0,0,0,0,0
100747,1,1,1,0,0,1,1,1,0,1,1,0
100748,1,0,1,1,1,0,0,1,1,1,0,1
100749,1,0,1,1,1,1,1,1,1,1,1,1
100750,1,0,1,1,1,1,1,1,0,1,1,1
100751,1,1,1,1,0,0,0,1,1,1,1,1
100752,1,0,0,0,0,0,0,0,0,0,0,0
100753,1,1,0,0,0,0,0,0,0,0,0,0
100754,1,0,0,0,0,0,0,0,0,0,0,0
100755,1,1,1,1,0,1,1,1,0,1,0,0
100756,1,0,1,0,0,0,0,0,0,0,0,0
100757,1,0,1,1,0,1,0,1,1,0,0,1
100758,1,1,1,1,1,1,1,0,1,1,1,0
100759,1,0,0,0,0,0,0,0,0,0,0,0
100760,1,0,1,1,1,1,1,0,0,1,1,1
100761,1,1,1,1,1,1,1,0,1,1,0,0
100762,1,1,1,1,1,1,1,1,1,0,0,0
100763,1,0,0,0,0,0,0,0,0,0,0,0
100764,1,0,0,0,0,0,0,0,0,0,0,0
100765,1,1,0,1,1,0,0,0,0,0,0,0
100766,1,1,1,1,1,1,1,1,1,0,1,1
100767,1,1,1,0,0,0,0,0,0,0,0,0
100768,1,1,0,1,0,1,1,1,1,1,1,1
100769,1,0,0,1,1,1,1,1,1,1,1,1
100770,1,0,0,0,0,0,0,0,0,0,0,0
100771,1,0,0,0,0,0,0,1,0,0,0,0
100772,1,1,1,1,1,0,0,0,0,1,1,0
100773,1,0,0,0,0,0,0,0,0,0,0,0
100774,1,0,0,0,0,0,0,0,0,0,0,0
100775,1,0,0,0,0,0,1,0,0,0,0,0
100776,1,0,0,0,0,0,0,0,0,0,0,0
100777,1,0,0,0,1,1,1,1,1,1,1,1
100778,1,0,0,0,0,0,0,0,0,0,0,0
100779,1,0,0,0,0,0,0,0,0,0,0,0
100780,1,1,0,0,1,0,0,0,0,0,0,0
100781,1,1,1,1,0,0,0,0,0,0,0,0
100782,1,0,0,0,0,0,0,0,0,0,0,0
100783,1,0,0,0,1,1,0,0,1,0,0,0
100784,1,0,0,0,0,0,0,0,0,0,0,0
100785,1,0,0,0,1,1,1,1,0,0,0,0
100786,1,1,0,0,0,0,0,0,0,0,0,0
100787,1,0,0,0,0,0,0,0,0,0,0,0
100788,1,1,1,0,1,1,0,1,0,0,1,1
100789,1,1,1,1,1,1,1,1,1,1,1,1
100790,1,0,0,0,0,1,1,0,0,1,1,1
100791,1,1,0,0,0,0,0,0,0,0,0,0
100792,1,1,0,0,0,0,0,0,0,0,0,0
100793,1,0,1,1,1,0,1,0,0,0,0,0
100794,1,1,1,1,1,1,1,0,0,0,0,0
100795,1,1,1,1,1,0,1,0,0,1,1,1
100796,1,0,1,1,0,0,0,1,0,0,0,1
100797,1,0,0,0,0,0,0,0,0,0,0,0
100798,1,0,0,1,0,1,0,1,0,0,0,0
100799,1,1,1,1,1,1,0,1,1,1,0,0
100800,1,1,0,0,0,1,1,1,1,1,1,0
100801,1,1,1,1,1,1,1,1,1,1,1,0
100802,1,0,0,0,0,0,0,0,0,0,0,0
100803,1,1,0,0,0,0,0,0,0,0,0,0
100804,1,0,0,0,0,0,0,0,0,0,0,0
100805,1,1,1,0,1,0,1,1,0,0,0,1
100806,1,0,0,0,0,1,1,1,1,1,1,1
100807,1,0,0,0,0,1,1,0,1,0,1,1
100808,1,0,0,1,0,0,1,0,0,0,1,0
100809,1,0,1,1,1,0,1,1,1,0,0,0
100810,1,1,1,1,1,1,1,1,0,0,0,0
100811,1,1,0,0,0,1,0,0,0,0,0,0
100812,1,0,1,1,0,0,0,0,0,0,0,0
100813,1,1,1,1,1,1,1,1,1,0,1,1
100814,1,0,1,0,0,0,1,0,0,0,0,0
100815,1,0,0,0,1,1,1,1,1,1,1,0
100816,1,0,0,0,0,0,0,0,0,0,0,0
100817,1,1,1,1,1,1,1,1,1,1,1,1
100818,1,1,1,0,1,0,0,0,1,0,1,0
100819,1,0,1,1,0,0,0,1,0,0,1,1
100820,1,1,1,1,1,1,1,1,1,1,1,1
100821,1,0,0,0,0,0,0,0,0,0,0,0
100822,1,1,1,1,0,1,1,1,1,1,1,1
100823,1,1,1,1,1,1,1,1,1,0,1,0
100824,1,1,0,0,0,0,1,1,1,1,1,0
100825,1,1,1,0,0,0,1,1,1,1,1,1
100826,1,1,1,0,0,0,0,0,0,0,0,0
100827,1,0,1,0,0,0,0,0,0,0,0,0
100828,1,0,0,0,0,0,0,0,0,0,0,0
100829,1,1,0,0,0,0,0,0,0,0,0,0
100830,1,0,0,0,0,0,0,0,0,0,0,0
100831,1,1,1,1,1,1,1,0,1,1,1,0
100832,1,1,1,0,1,1,0,0,0,0,0,0
100833,1,1,0,1,0,1,0,0,0,0,0,0
100834,1,0,0,0,0,0,0,0,0,0,0,0
100835,1,0,1,0,0,1,0,0,0,0,0,1
100836,1,0,0,0,0,0,0,0,0,0,0,0
100837,1,1,1,1,1,0,0,1,0,1,1,1
100838,1,0,1,0,1,1,0,0,0,0,0,1
100839,1,0,0,0,0,0,0,1,1,1,1,1
100840,1,1,0,0,0,0,0,0,0,0,0,0
100841,1,1,0,0,0,1,0,0,0,0,0,0
100842,1,0,0,0,0,0,0,0,0,0,0,0
100843,1,1,1,1,1,1,1,0,1,1,0,1
100844,1,0,0,0,0,0,0,0,0,0,0,0
100845,1,1,1,1,1,1,1,1,1,0,0,0
100846,1,1,0,0,0,0,0,0,0,0,0,0
100847,1,0,1,1,1,1,1,1,0,0,0,0
100848,1,0,0,0,0,0,0,0,0,0,0,0
100849,1,1,0,0,1,1,0,1,1,0,0,0
100850,1,0,1,0,0,0,0,0,0,0,0,0
100851,1,1,0,1,1,1,1,1,1,1,1,1
100852,1,0,0,1,1,1,1,0,0,0,0,0
100853,1,1,1,1,1,1,1,1,1,1,1,1
100854,1,1,1,1,1,1,0,1,1,1,0,0
100855,1,0,0,0,0,0,0,0,0,0,0,0
100856,1,0,1,1,1,0,0,0,0,0,0,0
100857,1,1,1,1,0,1,1,0,0,0,0,0
100858,1,1,0,0,0,0,0,0,0,0,0,0
100859,1,1,1,1,1,0,0,1,1,0,1,0
100860,1,1,0,0,0,0,0,0,0,0,0,0
100861,1,0,0,0,0,1,1,0,0,0,1,0
100862,1,1,1,1,1,1,0,1,1,1,1,0
100863,1,0,0,0,0,0,0,0,0,1,1,0
100864,1,1,0,0,1,0,0,0,0,0,0,0
100865,1,1,1,0,1,1,0,0,0,0,0,0
100866,1,0,0,0,0,0,0,0,0,0,0,0
100867,1,1,0,0,0,1,0,0,0,0,0,0
100868,1,1,1,1,1,0,1,1,1,1,1,1
100869,1,0,0,0,0,0,0,0,0,0,0,0
100870,1,0,0,0,0,0,0,0,0,0,0,0
100871,1,1,0,1,0,0,0,0,0,0,0,0
100872,1,1,0,0,1,1,1,1,1,1,1,1
100873,1,1,1,1,0,1,1,1,0,1,1,1
100874,1,1,1,1,1,1,1,1,1,1,1,1
100875,1,0,0,1,1,0,0,0,0,0,0,0
100876,1,1,0,1,1,0,1,0,0,0,1,1
100877,1,0,1,1,1,1,1,1,1,1,1,1
100878,1,1,0,1,1,1,1,1,0,1,0,0
100879,1,1,1,1,1,1,1,1,1,0,0,1
100880,1,1,1,1,0,1,1,1,1,1,1,0
100881,1,1,1,1,1,0,0,1,1,1,0,1
100882,1,1,1,1,1,1,1,1,1,1,1,1
100883,1,1,0,0,0,0,0,0,0,0,0,0
100884,1,1,1,0,0,0,0,0,0,0,0,0
100885,1,1,1,0,0,0,0,0,0,0,0,0
100886,1,0,1,1,0,0,0,0,1,0,0,0
100887,1,1,1,1,1,1,1,1,1,1,1,1
100888,1,1,1,1,1,0,0,0,0,0,0,0
100889,1,1,1,1,0,1,0,1,1,1,0,1
100890,1,0,1,0,0,0,0,0,0,0,0,0
100891,1,1,0,1,0,0,0,0,1,0,1,0
100892,1,1,0,0,0,1,1,0,1,1,0,1
100893,1,0,0,0,0,1,0,0,0,0,0,0
100894,1,0,0,0,1,1,1,1,1,1,1,1
100895,1,1,0,1,0,0,0,0,0,0,0,0
100896,1,1,1,0,0,0,0,0,0,0,0,0
100897,1,1,1,1,1,1,1,1,1,1,1,0
100898,1,0,0,0,0,0,0,0,0,0,0,0
100899,1,0,0,0,1,0,0,0,0,0,0,0
100900,1,0,0,0,1,0,0,0,0,0,0,0
100901,1,1,1,1,1,1,1,1,0,0,1,1
100902,1,1,0,0,0,0,0,0,1,0,0,0
100903,1,1,1,1,1,1,1,1,1,1,1,0
100904,1,0,0,0,0,0,0,0,0,0,0,0
100905,1,1,0,0,0,1,0,0,1,0,1,0
100906,1,1,1,0,0,1,1,0,0,0,0,0
100907,1,1,0,1,0,1,1,1,1,1,1,0
100908,1,0,0,1,0,0,0,0,0,0,0,0
100909,1,0,0,0,0,0,0,0,0,0,0,0
100910,1,1,1,0,0,1,0,1,1,1,1,1
100911,1,1,1,0,0,0,0,0,0,0,0,0
100912,1,1,1,1,0,1,1,0,0,1,1,1
100913,1,0,0,0,0,0,0,0,0,0,0,0
100914,1,0,0,0,0,1,0,1,1,0,1,1
100915,1,1,0,0,0,0,0,0,0,0,0,0
100916,1,1,0,0,0,0,0,0,0,0,0,0
100917,1,1,1,0,1,1,1,1,1,1,1,0
100918,1,0,0,0,0,0,0,0,0,0,0,0
100919,1,0,1,0,0,0,0,1,0,1,1,0
100920,1,0,0,0,0,0,0,0,0,0,0,0
100921,1,0,0,0,1,1,1,0,0,0,1,0
100922,1,1,0,0,1,1,1,1,1,1,1,1
100923,1,1,1,0,0,0,1,1,1,1,0,0
100924,1,1,1,0,0,0,0,0,0,0,0,0
100925,1,0,1,1,0,0,0,0,0,0,0,0
100926,1,1,1,0,1,1,0,0,1,1,0,1
100927,1,0,0,0,0,0,0,0,1,1,0,0
100928,1,0,0,1,1,1,0,1,1,1,0,0
100929,1,0,1,0,0,0,0,0,0,0,0,0
100930,1,0,0,0,0,0,0,0,0,0,0,0
100931,1,1,1,1,0,1,1,0,0,0,0,0
100932,1,1,0,0,0,0,0,0,0,0,0,0
100933,1,0,0,0,0,0,0,0,0,0,0,0
100934,1,0,0,0,0,0,0,0,0,0,0,0
100935,1,1,1,1,0,1,0,1,1,1,1,1
100936,1,1,1,0,1,0,1,1,1,1,0,0
100937,1,0,0,0,0,0,0,1,0,0,0,0
100938,1,1,1,1,1,1,1,1,1,1,1,0
100939,1,0,0,0,0,1,0,1,0,0,0,0
100940,1,0,1,1,1,1,1,1,1,1,1,0
100941,1,1,0,0,0,1,0,0,0,0,0,0
100942,1,1,1,1,1,1,1,1,1,1,1,1
100943,1,1,1,0,1,1,1,0,1,0,0,0
100944,1,1,1,1,0,1,1,1,1,1,1,1
100945,1,0,0,0,0,1,1,0,0,0,0,0
100946,1,1,1,1,1,1,1,1,1,1,0,0
100947,1,1,1,1,0,1,1,1,1,1,0,0
100948,1,1,1,1,1,0,0,0,0,0,0,0
100949,1,1,0,0,0,0,0,0,0,0,0,0
100950,1,0,0,0,0,0,0,0,0,0,0,0
100951,1,0,0,0,0,0,0,0,0,0,0,0
100952,1,1,0,0,0,0,0,0,0,0,0,0
100953,1,0,0,0,0,0,0,0,0,0,0,0
100954,1,1,1,0,0,0,0,1,0,0,0,0
100955,1,1,0,0,0,0,0,0,1,0,0,1
100956,1,1,1,1,1,1,1,1,1,1,0,0
100957,1,0,0,1,1,0,1,0,0,0,0,0
100958,1,1,1,0,0,0,1,1,0,1,1,0
100959,1,1,1,1,1,1,1,1,1,1,1,1
100960,1,1,1,1,1,1,1,1,1,1,1,1
100961,1,1,1,1,1,0,0,0,0,0,0,0
100962,1,1,1,0,0,0,0,0,0,0,0,0
100963,1,1,1,0,0,0,0,0,0,0,0,0
100964,1,1,1,1,0,1,0,0,0,0,0,0
100965,1,1,1,0,1,1,1,0,1,1,1,1
100966,1,0,0,1,0,1,1,0,1,0,1,0
100967,1,1,1,1,1,1,1,1,1,1,0,0
100968,1,1,1,1,0,0,0,0,1,0,1,1
100969,1,0,0,0,0,0,0,0,0,0,0,0
100970,1,0,0,1,1,0,0,1,1,1,1,1
100971,1,1,1,0,0,0,1,1,0,0,0,0
100972,1,0,0,0,0,0,0,0,0,0,0,0
100973,1,1,1,0,0,0,0,0,0,0,0,0
100974,1,1,1,1,0,1,0,0,1,1,0,0
100975,1,1,1,1,1,1,1,1,1,1,0,1
100976,1,0,0,0,0,0,0,0,0,0,0,0
100977,1,0,0,0,0,0,0,0,0,0,0,0
100978,1,0,0,0,0,0,0,0,0,0,0,0
100979,1,1,0,0,0,0,0,0,0,0,0,0
100980,1,0,1,0,0,0,0,1,0,0,1,0
100981,1,1,1,1,1,1,1,1,1,1,1,0
100982,1,0,0,0,0,1,0,1,1,1,0,1
100983,1,1,0,1,1,1,0,1,1,1,1,0
100984,1,1,1,1,1,1,1,1,0,1,0,0
100985,1,0,0,0,0,1,0,0,0,0,0,0
100986,1,0,0,1,0,0,0,0,0,0,0,0
100987,1,0,0,0,0,0,0,0,0,0,0,0
100988,1,1,1,0,0,0,0,0,0,0,0,0
100989,1,0,0,1,1,0,0,0,1,0,0,0
100990,1,0,0,0,0,0,1,1,1,0,0,0
100991,1,1,1,1,1,1,1,1,1,1,1,1
100992,1,1,0,0,1,1,1,1,1,1,1,0
100993,1,0,0,0,0,0,0,0,0,0,0,0
100994,1,0,0,0,1,1,0,1,1,0,1,0
100995,1,0,1,1,1,1,0,1,0,1,1,1
100996,1,1,1,0,0,0,1,0,0,1,0,0
100997,1,1,1,1,1,1,0,0,0,1,0,1
100998,1,0,0,0,0,0,1,0,0,0,0,0
100999,1,1,1,0,0,0,0,0,0,0,0,0
101000,1,0,0,0,0,0,1,1,1,0,0,0
101001,1,0,0,0,0,0,0,0,0,0,1,0
101002,1,0,1,1,0,0,0,0,0,0,0,0
101003,1,1,1,1,1,1,1,0,1,1,1,1
101004,1,1,1,0,0,0,1,0,1,0,0,0
101005,1,0,0,1,1,0,1,0,0,0,0,0
101006,1,1,1,0,0,0,0,0,0,0,0,0
101007,1,0,0,0,0,0,0,0,0,0,0,0
101008,1,1,1,1,1,0,0,1,1,1,0,1
101009,1,0,0,0,0,0,0,0,0,0,0,0
101010,1,0,0,0,0,0,0,0,0,0,0,0
101011,1,0,0,0,0,0,0,0,0,0,0,0
101012,1,1,1,0,0,0,1,1,1,1,1,1
101013,1,0,0,0,0,0,0,0,0,0,0,0
101014,1,1,1,1,1,1,1,1,1,1,1,1
101015,1,0,0,1,0,1,1,0,1,0,0,0
101016,1,0,0,0,0,0,0,0,0,0,0,0
101017,1,0,0,0,0,0,0,0,0,0,0,0
101018,1,1,1,0,1,1,0,0,0,0,0,0
101019,1,1,0,1,0,1,1,0,0,0,0,0
101020,1,0,1,1,1,1,1,1,1,1,1,0
101021,1,1,1,1,1,0,0,0,0,0,0,0
101022,1,0,0,0,0,0,0,0,0,0,0,0
101023,1,1,0,0,0,0,0,0,0,0,0,0
101024,1,1,1,0,0,0,0,0,0,0,0,0
101025,1,1,1,1,1,1,1,1,1,0,1,0
101026,1,1,1,1,1,1,1,1,1,1,1,1
101027,1,1,0,0,0,0,0,0,0,0,0,0
101028,1,0,0,0,0,0,0,0,0,0,0,0
101029,1,1,0,0,0,0,0,0,0,0,0,0
